lon,lat,1999_0,2000_0,2001_0,2002_0,2003_0,2004_0,2005_0,2006_0,2007_0,2008_0,2009_0,2010_0,2011_0,2012_0,2013_0,2014_0,2015_0,2016_0,2017_0
84.168,23.082,0.622840524,0.408372104,0.475028962,0.400403678,0.496822625,0.458022982,0.410850316,0.549813807,0.533974588,0.425410807,0.429454595,0.552518547,0.554209948,0.606179476,0.543437839,0.160513997,0.42440331,0.482229739,0.497155249
84.168,23.091,0.520772874,0.519318819,0.317472607,0.531722248,0.565087855,0.387393236,0.580024779,0.366606593,0.454293847,0.459980309,0.308876872,0.558710337,0.429485857,0.486600071,0.475947589,0.104529113,0.352785796,0.50184226,0.401434243
84.168,23.1,0.500792265,0.380592823,0.245364383,0.35676226,0.431086332,0.25274992,0.500692487,0.263387293,0.284667522,0.321217,0.255683303,0.435239464,0.275486171,0.497335851,0.33180818,0.184972644,0.244294211,0.358561724,0.284645379
84.168,23.109,0.473428577,0.331327528,0.23735778,0.318992764,0.358111888,0.239523366,0.412359059,0.288074046,0.257820308,0.276954889,0.238773927,0.368920743,0.27297768,0.415458262,0.295929223,0.164691865,0.223900363,0.298022509,0.245356143
84.168,23.118,0.425729424,0.280058861,0.238783717,0.278138548,0.310025603,0.216648564,0.34220621,0.263387293,0.237371862,0.239540964,0.247937277,0.346340418,0.275446355,0.338792861,0.27177158,0.057677452,0.211361051,0.251382381,0.25720337
84.168,23.127,0.39489454,0.263262749,0.224734783,0.263395876,0.294221163,0.223701403,0.296546489,0.25626418,0.251846433,0.252767414,0.226386115,0.366614044,0.242275223,0.292703301,0.267820388,0.112973429,0.220533147,0.263051659,0.264432877
84.168,23.136,0.39965108,0.284493089,0.236010849,0.243777215,0.29084298,0.196176752,0.323857695,0.250939846,0.238074541,0.223226473,0.238773927,0.32342577,0.279175282,0.32541579,0.260251641,0.182989001,0.214054078,0.255776793,0.274240077
84.168,23.145,0.404333442,0.276516706,0.195503816,0.236023545,0.249778375,0.202216789,0.28217724,0.247594669,0.236688897,0.195515975,0.189247563,0.303560525,0.24841556,0.298665643,0.269008428,0.180995673,0.200767323,0.271076113,0.239456385
84.168,23.154,0.372629702,0.261403352,0.234124854,0.214474902,0.289520442,0.215508252,0.300437719,0.214133963,0.241541088,0.214815676,0.229092017,0.299852371,0.246072218,0.289812684,0.285262495,0.147725791,0.200062469,0.284562141,0.275381804
84.168,23.163,0.431625962,0.280058861,0.250935644,0.258203119,0.310025603,0.202983811,0.329401881,0.241531059,0.230259404,0.244565263,0.246190131,0.375160575,0.264464021,0.313284636,0.261319458,0.164691865,0.23103267,0.28717041,0.300237238
84.168,23.172,0.385151684,0.255883813,0.236674801,0.24301061,0.302434921,0.230240211,0.294395179,0.236678824,0.275477082,0.243776679,0.238773927,0.317759454,0.232971594,0.268351316,0.327492952,0.168828398,0.197085246,0.310322762,0.29420197
84.168,23.181,0.303868979,0.239471018,0.217469603,0.222282514,0.249778375,0.175039619,0.268446684,0.228557423,0.210948914,0.217481941,0.210924849,0.288082242,0.214826182,0.258192003,0.232105181,0.127795845,0.220533147,0.243603483,0.263374984
84.168,23.19,0.432856351,0.296927452,0.256260067,0.256272852,0.317144275,0.195870161,0.329401881,0.234740451,0.236688897,0.250076562,0.216252938,0.361326128,0.27297768,0.343922973,0.280485034,0.132304847,0.190082461,0.277041018,0.267267883
84.168,23.199,0.460034311,0.303295404,0.250064254,0.286649942,0.275365472,0.236005798,0.334589958,0.286641419,0.265543461,0.264453232,0.267793179,0.377819866,0.256282985,0.307878792,0.303565323,0.143376008,0.220533147,0.310516477,0.325406551
84.168,23.208,0.426690698,0.353195399,0.275423437,0.285776943,0.398759395,0.281816483,0.356774777,0.274252266,0.357497633,0.27788642,0.264431357,0.36227861,0.287099421,0.348436207,0.384204507,0.156294093,0.219052181,0.395163268,0.328928947
84.168,23.217,0.4071998,0.290051699,0.265529215,0.330910355,0.311403513,0.223701403,0.329401881,0.258194387,0.239542782,0.271766335,0.223204225,0.335001379,0.243787408,0.297363251,0.269008428,0.130056188,0.291095406,0.271076113,0.346320271
84.168,23.226,0.410143465,0.330521852,0.250064254,0.277887046,0.25322932,0.208825976,0.337595314,0.262358487,0.274136573,0.250076562,0.230235413,0.364333183,0.261376381,0.306179672,0.297648638,0.065174587,0.211361051,0.315956116,0.307869375
84.168,23.235,0.425365359,0.307740778,0.24299781,0.268362224,0.181887105,0.208825976,0.313118905,0.249221027,0.260248125,0.251844555,0.223204225,0.340641916,0.24841556,0.298665643,0.2880871,0.030852877,0.222914949,0.304824471,0.297353715
84.168,23.244,0.413482368,0.282035887,0.221375957,0.27060017,0.137383282,0.209676534,0.292327821,0.234128743,0.229679689,0.228565827,0.216643736,0.332926661,0.243020803,0.285246849,0.259214908,0.172858149,0.222914949,0.272225142,0.283884317
84.168,23.253,0.607901931,0.460382044,0.325413883,0.597072542,0.097298943,0.361308664,0.473989218,0.545110047,0.380599439,0.337136269,0.291226476,0.438183397,0.431816041,0.477798045,0.42301321,0.028879991,0.436854094,0.426681519,0.350752413
84.168,23.262,0.458680421,0.55419594,0.551246107,0.549820542,0.120671719,0.461616993,0.649952173,0.536485851,0.548081696,0.576543152,0.481828481,0.630003572,0.562595665,0.609578669,0.551263511,0.14298287,0.418960363,0.519735813,0.546424925
84.168,23.271,0.518644571,0.491764456,0.447213322,0.543435574,0.39236027,0.41956979,0.540989935,0.513181806,0.47455287,0.49772644,0.425391138,0.576544702,0.4704521,0.519012094,0.48105669,0.113997422,0.421939433,0.518386543,0.541503012
84.168,23.28,0.264380753,0.556922436,0.491841257,0.551261365,0.579931915,0.486593962,0.643661439,0.569432199,0.551667452,0.562583983,0.465532482,0.626196742,0.567225695,0.629967809,0.559850097,0.147192985,0.440046251,0.585855901,0.583047092
84.168,23.289,0.123486504,0.481592625,0.436470419,0.486203879,0.228712231,0.409818232,0.516398191,0.486196518,0.442549407,0.464048952,0.43366006,0.564694643,0.459094197,0.55300957,0.470445633,0.164590642,0.377773345,0.536745369,0.564677
84.168,23.298,0.168305427,0.554885328,0.436183602,0.548154414,0.174813151,0.423933536,0.633576751,0.544300497,0.459392369,0.505149066,0.425879091,0.648316205,0.536785603,0.620714247,0.47975868,0.095763378,0.406683415,0.590206146,0.486327916
84.168,23.307,0.453674585,0.44867906,0.378544688,0.387981355,0.328260332,0.417455912,0.509061992,0.442541718,0.498395741,0.491920114,0.439547181,0.596241772,0.480120122,0.519833684,0.515984893,0.045765445,0.371407926,0.434305608,0.475024074
84.168,23.316,0.129986003,0.364327818,0.314744532,0.325568914,0.223120242,0.321199149,0.384330958,0.347715378,0.382005632,0.330440193,0.37200129,0.446425289,0.35959655,0.390718192,0.417590976,0.045284439,0.322235048,0.360880524,0.434140652
84.168,23.325,0.208045408,0.314234018,0.310777158,0.323454469,0.207066312,0.278120071,0.352246433,0.337916583,0.319217086,0.29592371,0.295902133,0.390060753,0.305296987,0.358161956,0.363498926,0.035487585,0.303350985,0.389707208,0.395791322
84.168,23.334,0.294177473,0.308627129,0.289239347,0.283229381,0.264234751,0.265906245,0.33552593,0.294250131,0.308072835,0.287675232,0.290858179,0.351384223,0.291087717,0.327477187,0.345159411,0.041493699,0.284593374,0.40198952,0.372113943
84.168,23.343,0.413630933,0.346182168,0.314744532,0.342668533,0.345118612,0.258908063,0.363358319,0.314749837,0.294300944,0.35676077,0.329980969,0.446425289,0.295934886,0.34024778,0.323490292,0.037824392,0.267262816,0.335270435,0.372216314
84.168,23.352,0.515520632,0.434154928,0.454893112,0.458133578,0.463197678,0.337202519,0.478430212,0.441095769,0.38557899,0.474028528,0.419612378,0.520717382,0.429485857,0.470429838,0.421673506,0.062574826,0.35588482,0.40454191,0.551648498
84.168,23.361,0.61598134,0.507108808,0.559832275,0.543031335,0.544601619,0.430268705,0.56745261,0.532575905,0.542535007,0.551665068,0.470421433,0.625795901,0.514511466,0.554877222,0.527179658,0.059493996,0.419274062,0.539009929,0.588558376
84.168,23.37,0.612340331,0.546438754,0.533875942,0.503833532,0.588547468,0.430268705,0.614437938,0.503826261,0.542535007,0.548150957,0.453199327,0.607238114,0.55688405,0.584902048,0.54633981,0.072120734,0.392361015,0.546861827,0.574276328
84.168,23.379,0.613451242,0.511469126,0.491822094,0.480757773,0.576159477,0.417568266,0.604163706,0.502735138,0.527176678,0.447226346,0.455286682,0.555321515,0.530200183,0.564682782,0.549822628,0.101852059,0.392361015,0.536745369,0.585722446
84.168,23.388,0.661593139,0.487157673,0.574279487,0.555977345,0.622058213,0.460812688,0.638243079,0.555970788,0.548081696,0.586822033,0.481032759,0.639050961,0.528069675,0.55418849,0.557858586,0.103037454,0.467058629,0.568308473,0.629987359
84.168,23.397,0.6234622,0.549407423,0.387966782,0.524113894,0.375147641,0.27020961,0.351708561,0.541515768,0.579164147,0.387979627,0.363000035,0.513542533,0.578628778,0.629967809,0.581195891,0.076825254,0.413413525,0.57283324,0.421463698
84.168,23.406,0.363090605,0.264228553,0.224213243,0.24301061,0.337184459,0.216648564,0.2580235,0.237361759,0.2470745,0.216666043,0.239518836,0.306931585,0.250958741,0.285246849,0.284671098,0.059645116,0.241714329,0.286354423,0.309618413
84.168,23.415,0.372629702,0.271996796,0.228553563,0.249229699,0.226958528,0.189238489,0.267916948,0.243001863,0.208845049,0.229114234,0.224724934,0.336081415,0.222292736,0.265531093,0.252772778,0.059245914,0.211361051,0.226898894,0.261345476
84.168,23.424,0.39489454,0.276516706,0.209106848,0.22322692,0.28319177,0.196071655,0.279901385,0.209110528,0.230855748,0.216666043,0.212245926,0.322306275,0.244576037,0.306179672,0.284671098,0.058092121,0.197085246,0.28717041,0.261345476
84.168,23.433,0.340137303,0.303876847,0.236674801,0.236023545,0.288045287,0.196329251,0.269118339,0.264445186,0.215527326,0.230853975,0.228436634,0.336511314,0.243020803,0.285246849,0.272972107,0.061183244,0.252583057,0.255776793,0.303540051
84.168,23.442,0.407821596,0.266237408,0.208562732,0.241539717,0.228839219,0.184027255,0.257487059,0.214466169,0.203208745,0.202055067,0.194779351,0.278614908,0.217078879,0.245366201,0.240313873,0.099594004,0.186868057,0.241707027,0.242244065
84.168,23.451,0.407821596,0.302376002,0.215513349,0.221388459,0.2689659,0.217161775,0.315141588,0.209393963,0.229115978,0.228944302,0.214615837,0.327513278,0.260402381,0.32925263,0.280529439,0.110267922,0.180576339,0.266319633,0.263374984
84.168,23.46,0.438275278,0.269855112,0.261353523,0.279165149,0.258165359,0.212524578,0.25698927,0.214807153,0.202235848,0.229449138,0.237497821,0.345270514,0.227523059,0.292703301,0.279837012,0.072346449,0.223463014,0.247127309,0.291227967
84.168,23.468,0.408943325,0.318001509,0.220946655,0.221388459,0.258888334,0.217477009,0.283957452,0.270591557,0.242266402,0.219591841,0.221377403,0.321406275,0.246832579,0.300545305,0.286703259,0.059762277,0.17506589,0.273319423,0.248746693
84.168,23.477,0.542479098,0.501544654,0.378212154,0.475507438,0.440978259,0.385182112,0.485643804,0.433673948,0.43803674,0.349706948,0.347993821,0.459305167,0.442213178,0.517538786,0.478340715,0.066223972,0.364373267,0.46623975,0.428752869
84.168,23.486,0.620183349,0.546526551,0.425885856,0.561962187,0.510643661,0.416349828,0.580409706,0.486605495,0.48105368,0.422877997,0.388460696,0.583156407,0.496576607,0.557737112,0.538554907,0.077660061,0.43160966,0.50744313,0.496990979
84.168,23.495,0.578130662,0.525069833,0.532566905,0.497729301,0.512509167,0.421980232,0.586924791,0.467719734,0.504243851,0.53358084,0.453051865,0.608957767,0.519856215,0.591545045,0.541555882,0.093287364,0.386099309,0.498265505,0.5717749
84.168,23.504,0.542479098,0.434154928,0.444466382,0.390061498,0.311143279,0.396319032,0.450731248,0.391371578,0.441103458,0.474404782,0.400990158,0.51826787,0.454303473,0.50949502,0.480354875,0.105679356,0.361039519,0.425093532,0.491799265
84.168,23.513,0.530162692,0.405730695,0.375219584,0.406155646,0.297344595,0.331917435,0.449187011,0.380233556,0.354030401,0.364964873,0.352646291,0.482528418,0.399362147,0.479809493,0.405868709,0.107932791,0.314533919,0.391722053,0.417663515
84.168,23.522,0.520772874,0.364327818,0.378212154,0.357496977,0.372491628,0.344208241,0.393956035,0.398649782,0.345155954,0.348163277,0.349573165,0.477914959,0.413262933,0.498634249,0.425941616,0.11895249,0.326461941,0.367718428,0.375140727
84.168,23.531,0.623061836,0.451669782,0.440874636,0.512015462,0.519041359,0.4165169,0.501659513,0.513980091,0.481333435,0.368881971,0.411799461,0.491262019,0.526415825,0.589279592,0.547009408,0.141078606,0.438029081,0.500615478,0.486830473
84.168,23.54,0.577712178,0.591675878,0.554874897,0.613198519,0.651697099,0.484998733,0.622490764,0.548378348,0.576956451,0.566514432,0.470674962,0.614058495,0.600258529,0.623618066,0.602110267,0.112116277,0.477329761,0.542312205,0.610345066
84.168,23.549,0.24757506,0.596238136,0.589897215,0.591472268,0.557953119,0.487310499,0.612177849,0.548422694,0.596728921,0.597331226,0.495332658,0.652963877,0.607836604,0.631858647,0.590690732,0.09197963,0.476679891,0.545117974,0.634153247
84.168,23.558,0.413214505,0.574290216,0.557966113,0.56039232,0.519690573,0.463898122,0.617886961,0.533776045,0.586073637,0.57322526,0.483476013,0.633647561,0.602025688,0.609309733,0.58047241,0.083881579,0.456031978,0.533259809,0.593188763
84.168,23.567,0.450860947,0.569306731,0.576941073,0.574546933,0.50407666,0.47100383,0.61084348,0.535423398,0.586073637,0.571569026,0.44416818,0.6338498,0.592541814,0.553362429,0.576263666,0.122485138,0.435138911,0.502085805,0.625779331
84.168,23.576,0.642164409,0.610358179,0.602967739,0.622086167,0.621964097,0.490855277,0.642800093,0.583459258,0.608754516,0.598888516,0.437153846,0.649011552,0.594143629,0.612027347,0.602509201,0.109413065,0.495740741,0.545143127,0.654280901
84.168,23.585,0.645398617,0.602977812,0.548226416,0.594792366,0.652423143,0.510849595,0.643307507,0.56273061,0.617030561,0.560416102,0.378296822,0.613471508,0.6028229,0.601388514,0.589784503,0.145762965,0.488542706,0.569515884,0.611703694
84.168,23.594,0.64166832,0.593121946,0.544290364,0.558986962,0.638766229,0.447513759,0.636318207,0.525939167,0.588082194,0.540496945,0.399919003,0.598551512,0.583247185,0.573931038,0.585510254,0.132584929,0.448279947,0.522372723,0.591569722
84.168,23.603,0.641209304,0.576540887,0.544290364,0.546337783,0.646191716,0.417222947,0.614928246,0.508194506,0.552170694,0.525217712,0.371543676,0.606350482,0.577398598,0.567939937,0.570683897,0.097700983,0.410761595,0.486501694,0.581930399
84.168,23.612,0.629966974,0.576540887,0.524793148,0.528329372,0.630948365,0.415225446,0.604773462,0.478803098,0.550093591,0.485863477,0.310953498,0.596243441,0.570124209,0.555702686,0.566877484,0.096913218,0.390248656,0.479958564,0.558967054
84.168,23.621,0.626061261,0.566928506,0.524793148,0.516795456,0.608107686,0.409065247,0.591793776,0.467429489,0.538368344,0.491019309,0.297902346,0.57218194,0.560287416,0.543831885,0.558010638,0.122114569,0.38971296,0.475128829,0.553616285
84.168,23.63,0.607057512,0.543025851,0.504666507,0.520718873,0.636357486,0.430090994,0.616916955,0.464744687,0.529556513,0.510964751,0.256947547,0.557893038,0.525291145,0.50306201,0.542358696,0.132477805,0.366261452,0.468979418,0.539305508
84.168,23.639,0.633791864,0.564690769,0.511471033,0.537866175,0.655447006,0.459411532,0.608556211,0.498303771,0.546336889,0.545883,0.29311946,0.590225935,0.541719198,0.525903225,0.543984354,0.118664667,0.389077544,0.484122187,0.576170683
84.168,23.648,0.618431151,0.520713151,0.504666507,0.527177393,0.606832862,0.397341281,0.579067528,0.485055685,0.532273471,0.516803563,0.312333584,0.569784105,0.52316916,0.493480384,0.547426581,0.134817347,0.387690753,0.429341972,0.540858746
84.168,23.657,0.587404251,0.433675796,0.412727296,0.49793759,0.49582684,0.325012296,0.446027964,0.452318728,0.436199337,0.404173255,0.263482124,0.457808286,0.361838818,0.379718423,0.473021686,0.166032434,0.357519031,0.364983648,0.474010408
84.168,23.666,0.459629267,0.491831809,0.31644237,0.368659526,0.568145871,0.325057238,0.465708345,0.319360644,0.533872545,0.376916677,0.253588021,0.440590858,0.439049274,0.431352019,0.553042471,0.166335583,0.330784172,0.446426213,0.491817415
84.168,23.675,0.504575133,0.571744859,0.551652014,0.514502227,0.647420347,0.430836499,0.602725565,0.449935675,0.542283177,0.52516973,0.36576134,0.550767481,0.57914567,0.541606009,0.562635183,0.123686619,0.381040096,0.465492666,0.55300355
84.168,23.684,0.276094317,0.554885328,0.535270512,0.549820542,0.655783653,0.423141718,0.617842078,0.485815704,0.564209759,0.516707659,0.395513475,0.553285003,0.580030322,0.533747315,0.591456771,0.135577723,0.402833015,0.461447001,0.551348388
84.168,23.693,0.192330405,0.603951514,0.566590011,0.551668286,0.692980647,0.45957312,0.645580173,0.500105977,0.569311261,0.546897411,0.332945853,0.592444718,0.606742978,0.555946469,0.60584116,0.109900676,0.402301759,0.507669628,0.56269151
84.168,23.702,0.285481095,0.591675878,0.596227348,0.574078858,0.6753968,0.487237155,0.659976542,0.540088594,0.580914378,0.574372292,0.317286819,0.627829313,0.599567473,0.568622351,0.600529075,0.088140041,0.44295755,0.464855522,0.565877736
84.168,23.711,0.604847431,0.507549524,0.551652014,0.554890752,0.563109756,0.417536318,0.569921911,0.430867821,0.509553432,0.484615386,0.299298018,0.56261313,0.535143912,0.445053756,0.539408207,0.08742369,0.419399053,0.398046941,0.488451004
84.168,23.72,0.291637301,0.410438031,0.467025161,0.368921518,0.489516944,0.34751159,0.450600952,0.341330916,0.400349617,0.410990924,0.290290654,0.503816307,0.403980136,0.338943213,0.462289125,0.089694895,0.297190547,0.31872493,0.400665075
84.168,23.729,0.23102954,0.458035558,0.341279268,0.486484051,0.517353892,0.329338908,0.456579715,0.41233772,0.357557744,0.326855212,0.246313483,0.45894435,0.396580875,0.325278401,0.443490177,0.09795633,0.331214994,0.396104217,0.371544421
84.168,23.738,0.171157435,0.558706462,0.48103866,0.541522443,0.651347816,0.431381345,0.621489525,0.511260092,0.52227366,0.482743531,0.224523067,0.535601497,0.547101438,0.287636459,0.550465703,0.09961015,0.415514529,0.472918093,0.458048403
84.168,23.747,0.541899025,0.569543421,0.548066616,0.548082352,0.658976436,0.455925345,0.639969289,0.517413139,0.553898633,0.520432651,0.193689138,0.586075366,0.544664323,0.254631102,0.566706657,0.13493003,0.400029212,0.463204235,0.572049081
84.168,23.756,0.653450906,0.598198593,0.540862441,0.560595155,0.66778928,0.454420388,0.662495077,0.527089417,0.573156655,0.521373272,0.220764786,0.591385961,0.577658057,0.121746242,0.595267892,0.097039767,0.447058141,0.467570782,0.565531015
84.168,23.765,0.626299202,0.564690769,0.556858838,0.509592652,0.638312221,0.430032969,0.635303617,0.490937412,0.545610547,0.538192809,0.206714958,0.566414416,0.547854185,0.169007003,0.559176624,0.135310128,0.388741523,0.450882435,0.566195011
84.168,23.774,0.593048513,0.529090524,0.522615552,0.480110586,0.606591821,0.381674796,0.583234429,0.453560829,0.499144822,0.494939059,0.186327487,0.501405001,0.510488927,0.189497977,0.524304807,0.112715878,0.341142416,0.416665435,0.516700923
84.168,23.783,0.587885141,0.533969462,0.48587212,0.491857082,0.626484632,0.367599219,0.564550817,0.453085065,0.488315344,0.462706,0.148939282,0.508890331,0.514921963,0.174979389,0.507845342,0.099479675,0.351467371,0.410983086,0.489667952
84.168,23.792,0.603751838,0.507108808,0.497713327,0.432033718,0.5898543,0.379483074,0.578886926,0.430115432,0.46690008,0.497873217,0.154006243,0.475911021,0.499377698,0.206896305,0.495218515,0.083425499,0.326142192,0.426794857,0.491612375
84.168,23.801,0.562788844,0.361320764,0.401371658,0.363022208,0.415720671,0.327410817,0.390672415,0.33413893,0.384481728,0.348919868,0.137911499,0.351776034,0.38307339,0.189218119,0.427574009,0.08356595,0.296063185,0.372472912,0.43278715
84.168,23.81,0.585323811,0.375134766,0.456253201,0.387412012,0.43566823,0.33701238,0.426565796,0.375008583,0.399080455,0.404943258,0.155210823,0.378488779,0.393792331,0.177884638,0.458759487,0.096330896,0.304323256,0.380863845,0.431892574
84.168,23.819,0.645912051,0.536094606,0.459069401,0.527080476,0.588448286,0.375375003,0.530787706,0.500545263,0.427377343,0.440430611,0.14406991,0.465027213,0.497798651,0.18853341,0.489249647,0.092848942,0.37976867,0.397976816,0.424879849
84.168,23.828,0.495948732,0.427130997,0.25569281,0.332330227,0.366952509,0.288016737,0.465804189,0.321937084,0.326052457,0.243833065,0.114292376,0.329769373,0.390888959,0.184128925,0.377804518,0.092799351,0.242695302,0.285796911,0.272666097
84.168,23.837,0.390062034,0.285770953,0.278125077,0.294222832,0.325259537,0.222156093,0.276771814,0.258797556,0.250361472,0.265878469,0.130522579,0.34857285,0.285239756,0.177380785,0.340163916,0.096606568,0.233949423,0.230426982,0.317088157
84.168,23.846,0.466254979,0.321476877,0.413214266,0.33880496,0.438655883,0.273887634,0.370774686,0.344556093,0.337622374,0.37240535,0.155127615,0.426615447,0.379410684,0.178168386,0.403104007,0.177705094,0.314642906,0.337889045,0.437140614
84.168,23.855,0.5331406,0.427130997,0.467792034,0.417587548,0.600628018,0.364601135,0.536068499,0.457464665,0.491125762,0.397105485,0.151923761,0.458232522,0.517317355,0.201962069,0.54715234,0.158543646,0.396160841,0.419155657,0.52059561
84.168,23.864,0.400771677,0.375177503,0.35813427,0.350378066,0.589800119,0.352131575,0.482272953,0.350431293,0.443182915,0.280787855,0.127572566,0.394871086,0.457246989,0.201122493,0.50634402,0.128568202,0.349483281,0.407489687,0.433242351
84.168,23.873,0.527847409,0.497005045,0.445881456,0.372023582,0.601097882,0.361087143,0.600648761,0.375368923,0.387747675,0.417683512,0.133321017,0.497182876,0.395330966,0.198299438,0.46058327,0.220216542,0.34196794,0.383485138,0.479589462
84.168,23.882,0.664466143,0.52805531,0.497713327,0.465553701,0.558296978,0.36770916,0.614846945,0.467080384,0.50220871,0.468916208,0.130492017,0.541067183,0.530762553,0.211719334,0.551735759,0.220398486,0.391777068,0.443634778,0.529345334
84.168,23.891,0.62122649,0.394968569,0.396035343,0.439502329,0.449241728,0.273875952,0.398768067,0.422380149,0.333737642,0.353242606,0.126663655,0.453876346,0.357911438,0.19202657,0.413276911,0.155437142,0.323767602,0.285046071,0.39526999
84.168,23.9,0.4873344,0.3274827,0.26372242,0.316840619,0.406456977,0.229172572,0.361561269,0.285391778,0.29987067,0.274623126,0.135164589,0.426301956,0.336100578,0.197570249,0.37697798,0.175089389,0.222384095,0.2681925,0.286758155
84.168,23.909,0.503722608,0.289817691,0.249803513,0.334063947,0.340840608,0.214649588,0.316539973,0.278191745,0.242795348,0.252623439,0.151667103,0.378391236,0.270620435,0.184858099,0.308903307,0.189492151,0.212972477,0.204786777,0.261833936
84.168,23.918,0.388863385,0.274254709,0.220231071,0.236323297,0.343299299,0.192566097,0.323941469,0.22810027,0.231554329,0.208725035,0.129617423,0.27008906,0.258953691,0.186292693,0.283075362,0.200893044,0.18805252,0.222284928,0.204623416
84.168,23.927,0.487582177,0.295769423,0.27842325,0.303560972,0.409702361,0.211077005,0.314894199,0.252654105,0.268669039,0.265524805,0.166385472,0.343699962,0.311964035,0.184404477,0.354341477,0.162921488,0.184895635,0.270544678,0.285634041
84.168,23.936,0.48345226,0.323420197,0.23709476,0.325568914,0.381467104,0.208009586,0.318330824,0.251869023,0.27484712,0.233526826,0.143967837,0.328439713,0.326357722,0.190645829,0.332745433,0.173262835,0.209224522,0.272693783,0.271377295
84.168,23.945,0.530162692,0.423004031,0.388588876,0.32348603,0.527394414,0.268943191,0.466201395,0.27865088,0.352246881,0.369925737,0.259855807,0.386429995,0.439948589,0.214198738,0.41826573,0.132199913,0.238876373,0.309757441,0.395120382
84.168,23.954,0.541718006,0.306184858,0.282439947,0.35676226,0.380551279,0.209753677,0.331211448,0.276364744,0.392908275,0.306121349,0.190701231,0.391230255,0.348769456,0.26417613,0.395133108,0.177940786,0.254252195,0.165920913,0.331378609
84.168,23.963,0.525402308,0.27678296,0.272568792,0.376732171,0.432375014,0.250192761,0.344263077,0.2890912,0.31058982,0.291935921,0.197605222,0.401311129,0.343740582,0.272412688,0.423473239,0.266681015,0.163016841,0.275929332,0.264603943
84.168,23.972,0.594031096,0.306184858,0.294587702,0.275093347,0.319763333,0.217027918,0.244825408,0.519755185,0.336039335,0.312431425,0.204212546,0.440455437,0.336606205,0.203616232,0.372739255,0.215404242,0.227731422,0.262494683,0.344685972
84.168,23.981,0.430364758,0.337131232,0.28555572,0.302472383,0.267133981,0.226194531,0.368738592,0.358031273,0.308443129,0.261195719,0.197915912,0.315002799,0.319131017,0.2047984,0.329432458,0.220934644,0.203713059,0.25610137,0.307618499
84.168,23.99,0.466244549,0.337131232,0.28555572,0.304279655,0.444672912,0.236957744,0.428471923,0.335068643,0.356636316,0.265784889,0.188677818,0.308432937,0.349804789,0.213455632,0.370498449,0.270179182,0.235926092,0.251709163,0.382291049
84.168,23.998,0.401541322,0.314234018,0.254683971,0.286148131,0.394806921,0.246070325,0.440459162,0.306872457,0.313439906,0.252239466,0.168418884,0.296556383,0.301013291,0.204736173,0.307441592,0.256182045,0.219881117,0.263003349,0.367172271
84.168,24.007,0.391603172,0.277481288,0.253705174,0.279532045,0.380492598,0.229833096,0.397079289,0.29431504,0.293931186,0.252887368,0.126860127,0.245518148,0.301811606,0.20008789,0.321634084,0.245712519,0.209191799,0.243946746,0.3544994
84.168,24.016,0.387393117,0.307000756,0.2635355,0.267815739,0.314210236,0.205437943,0.328982353,0.246152297,0.268031567,0.270205766,0.122506484,0.262733519,0.266327947,0.191440985,0.309538186,0.214584932,0.188232332,0.234106377,0.291003019
84.168,24.025,0.375058353,0.267820895,0.217055812,0.229678392,0.306388497,0.178968161,0.337881625,0.230459377,0.230202138,0.214663193,0.110801987,0.231996313,0.228216454,0.19588989,0.257179081,0.205955863,0.17804268,0.213257417,0.319136798
84.168,24.034,0.340137273,0.248761147,0.202989087,0.215895578,0.231745228,0.149393633,0.292279571,0.197436735,0.199836954,0.186730653,0.105503991,0.198545501,0.215915784,0.191179171,0.254427195,0.178160936,0.156775922,0.19670099,0.228365645
84.168,24.043,0.30773288,0.212889388,0.189257801,0.257224351,0.290069282,0.159727857,0.24196364,0.190201074,0.199445575,0.218350917,0.14898923,0.258554876,0.218605712,0.183360085,0.271927923,0.156034261,0.152507141,0.19817698,0.248053014
84.168,24.052,0.300905913,0.207805127,0.195974737,0.222748145,0.312699586,0.177136689,0.234158665,0.229497313,0.240757957,0.198339239,0.18823579,0.283569127,0.253183782,0.187228754,0.262752563,0.199096918,0.184947893,0.1857813,0.211449876
84.168,24.061,0.333364874,0.189200848,0.203848928,0.203001782,0.2435541,0.155890197,0.241728395,0.212040886,0.217949942,0.239937246,0.181875572,0.241187662,0.238526076,0.18800661,0.207970709,0.194877714,0.179452345,0.152874351,0.209751874
84.168,24.07,0.299162507,0.233535588,0.182399139,0.202801809,0.304432988,0.179687381,0.23655273,0.224150553,0.249264583,0.224254534,0.231501475,0.266762108,0.265685886,0.183265716,0.301984936,0.189650327,0.218676612,0.163388655,0.210788861
84.168,24.079,0.312537193,0.207805127,0.218334615,0.306190878,0.32808888,0.175342947,0.266525745,0.242107064,0.305892229,0.224115521,0.221969351,0.239798903,0.356042951,0.182329521,0.35961768,0.19449082,0.21248126,0.241279572,0.27117303
84.168,24.088,0.315001488,0.140742213,0.243764371,0.268362224,0.204530105,0.13073647,0.235983491,0.198265687,0.19144848,0.249351487,0.155635267,0.193549454,0.209425181,0.186537355,0.213618919,0.206616074,0.166002139,0.225138426,0.25282976
